id,commented_sec,comment,is_emoticon
44546,20875.739,もう一度さっきのステージ飛び込んでもらえれば,False
44547,20875.831,さっきのとこまだあるぞ,False
44548,20875.852,正解,False
44549,20876.141,64とおんなじ,False
44550,20876.513,1ステージに1個じゃないぞｗ,False
44551,20876.697,６４やってたならわかるだろｗｗ同じステージ入るんだよ,False
44552,20877.27,さっきのとこ入るんやで,False
44553,20877.688,６４といっしょやで,False
44554,20877.753,1ステージ8個ぐらい社員取れる,False
44555,20879.201,導線はあえて用意しない,False
44556,20879.605,さっきのとこクリアしきってないです,False
44557,20879.729,64といっしょです,False
44558,20879.805,収集要素だよ、全部集めるのは初見じゃ無理,False
44559,20881.145,釈迦君ほんとに６４やったの？,False
44560,20881.764,まぁ、探索したいんです,False
44561,20882.454,64方式だからまたビアンコ,False
44562,20882.993,収集だからよしって判断でしょ,False
44563,20883.233,とりあえずさっきの塔のとこいってみよ,False
44564,20883.321,説明不足はほんとに思うw,False
44565,20883.783,64やってたらわかるだろうけど,False
44566,20883.957,マリオ64やったことあるんでしょ？,False
44567,20884.428,さっきのとこまだまだあるよ,False
44568,20884.466,さっきのとこまだいけるぞ,False
44569,20885.1,マジ神BGM,False
44570,20886.255,何回も同じとこはいるんや,False
44571,20886.449,まぁまだ操作に慣れる段階でしょ,False
44572,20886.866,同じステージに様々なミッションがある,False
44573,20887.055,64と同じシステムだぞ,False
44574,20887.18,おんなじステージを繰り返す感じだったと思う,False
44575,20887.557,もっかいおんなじとこ入るんよね,False
44576,20887.945,さっきのところ何個もステージありますよ,False
44577,20888.111,同じとこ行ってね,False
44578,20889.899,一から十までい説明してもろて,False
44579,20890.516,さっきのステージのシャイン全部あつめてください,False
44580,20890.525,かなり自由だよ,False
44581,20891.13,曲がええわ,False
44582,20892.415,いっぱいあるよ,False
44583,20892.775,64経験者とは思えない,False
44584,20893.042,なんでわかんないのwww,False
44585,20893.434,曲なっつ,False
44586,20893.987,シネ集めよーぜ,False
44587,20894.581,さっきの所全部クリアして,False
44588,20895.278,64とおんなじ流れだよ,False
44589,20895.374,歯磨きとかも嫌いだったわ,False
44590,20895.645,それぞれ6面くらいあります,False
44591,20896.08,まあわからんよな,False
44592,20896.164,64より不親切,False
44593,20896.17,今が親切すぎる,False
44594,20896.956,さっきのステージまだ残ってる,False
44595,20897.531,64と同じ,False
44596,20899.051,装備増えたら楽しいからそこまでやって欲しいわ,False
44597,20899.524,ﾊﾟﾌ,False
44598,20899.587,暫くさっきのとこ周回だね,False
44599,20900.042,64やったならわかるだろ～～～,False
44600,20900.83,沼,False
44601,20900.956,またやるんかいw,False
44602,20902.076,マリオ64と同じ,False
44603,20902.625,自由に思考できるからいいんだよ,False
44604,20903.117,まあそりゃそうか,False
44605,20903.145,みんなそうやろww,False
44606,20903.161,もっかい絵の中に入って,False
44607,20903.252,さっき消したとこ,False
44608,20903.347,さきのとこだよｗ,False
44609,20903.584,ええ,False
44610,20903.918,ｗ,False
44611,20904.153,さっき消した場所,False
44612,20904.242,ｗｗ,False
44613,20904.343,さっきのところまだあるよ,False
