id,commented_sec,comment,is_emoticon
2990,4723.373,こわいいい,False
2991,4725.254,草,False
2992,4727.908,Kappa,True
2993,4728.135,草,False
2994,4728.685,あああああああああ,False
2995,4730.121,BibleThump,True
2996,4733.493,これは,False
2997,4733.881,ｗ,False
2998,4733.963,あ,False
2999,4734.1,じゃあなんで買ったんだよｗｗｗｗ,False
3000,4734.195,NotLikeThis,True
3001,4736.776,spygeaFail,True
3002,4737.312,股下エイム,False
3003,4738.664,白い歯見せたから…,False
3004,4739.418,これはつらい,False
3005,4739.5,NotLikeThis NotLikeThis NotLikeThis,True
3006,4740.382,これは流れ来てる,False
3007,4742.559,BibleThump,True
3008,4742.9,BB弾つかってる？,False
3009,4745.625,反応速度はいいけどなぁ,False
3010,4746.354,まじか今の 何が沖田,False
3011,4747.107,忌み子かな？,False
3012,4747.684,フラグ回収していく,False
3013,4747.832,なーん,False
3014,4750.202,このゲームGOよりあてんのむずいわ,False
3015,4751.578,え,False
3016,4751.592,フラグ回収はやめ,False
3017,4752.7,回収はやw,False
3018,4752.927,あ,False
3019,4753.197,まずい,False
3020,4753.883,温存でいいね,False
3021,4754.971,https://clips.twitch.tv/AgreeableSecretivePlumberHumbleLife,False
3022,4755.656,やれんのか高橋2020,False
3023,4757.412,w,False
3024,4758.085,先に撃ったのにw,False
3025,4760.024,フラグたてたから…,False
3026,4761.13,this is valorant,False
3027,4761.138,エイム・・・,False
3028,4761.917,おや,False
3029,4774.664,このゲーム感度高いとリココン難しいの教えてエロい人,False
3030,4778.194,フラグ回収早いことで有名な高橋くん,False
3031,4780.262,おお？,False
3032,4781.133,このマップって他のリージョンでも日本語なん？,False
3033,4782.758,つえー,False
3034,4783.891,あ,False
3035,4783.986,うま,False
3036,4784.885,いいな,False
3037,4784.902,あ,False
3038,4785.472,あ,False
3039,4785.548,a,False
3040,4785.616,あ,False
3041,4786.221,あ,False
3042,4786.315,BibleThump,True
3043,4786.751,あ,False
3044,4786.755,うわー,False
3045,4787.608,あ,False
3046,4787.89,あー,False
3047,4788.661,ああああ,False
3048,4788.729,BibleThump,True
3049,4788.743,あ,False
3050,4788.804,あ,False
3051,4788.895,もったいね,False
3052,4789.183,a,False
3053,4790.091,ｗｗｗ,False
3054,4790.409,ふたりやったんでね,False
3055,4790.499,BibleThump,True
3056,4790.502,あ,False
3057,4791.119,spygeaNICE,True
3058,4791.241,あ,False
3059,4792.649,-5000円,False
3060,4794.65,あれはしゃーない,False
3061,4797.062,おしい,False
3062,4803.815,いいよぉ,False
3063,4804.396,spygeaIiyo,True
3064,4804.839,ありら,False
3065,4805.182,オペ落としちゃった！,False
3066,4805.364,セーブしてもよかったんに,False
3067,4807.601,-4400ですよ,False
3068,4808.209,ようがんばった,False
3069,4809.164,取られなかっただけまし,False
3070,4812.46,取られなかっただけでも,False
3071,4813.297,2人削ったから５０００の元は取れた,False
3072,4814.278,勝てるよー,False
3073,4816.57,!3br,False
3074,4819.587,オペレータ値上がりしたよ,False
3075,4823.313,あれでセーブは無理でしょ笑,False
3076,4824.01,この迷彩codのダークマターみたいでかっこいい,False
3077,4824.243,しゃーない,False
3078,4828.174,いってえ,False
3079,4834.263,めっちゃキルしてるじゃんん,False
3080,4836.244,セーブする為に場所変えたら裏目っただけでしょ,False
3081,4837.14,セージ回復してぇ,False
3082,4838.049,ぴゅぴゅが気になる,False
3083,4840.579,キーボードが泣いてるよ,False
3084,4845.335,頭に当たれば実質AWP,False
3085,4845.422,ごめんキル報酬の話,False
3086,4849.692,ダークマターわかる,False
3087,4849.89,衛生兵！,False
3088,4870.122,お前の分の救急キッドだ,False
